reviewId,review,score,gender,location,date,,
11047,"great site for underground dj sets, not just tracks...Amazon!",5,male,"Quebec City, Canada",2024-01-08,,
11048,There is a candles,5,male,"Nairobi, Kenya",2021-12-10,,
11049,ossm make it offline😭,5,male,"Delhi, India",2021-07-16,,
11050,Muay cool,5,male,"Kumasi, Ghana",2022-02-04,,
11051,you should try to add an offline downloads feature thank you,5,male,"Los Angeles, United States",2024-02-15,,
11052,Good,5,male,"Fortaleza, Brazil",2024-09-02,,
11053,I use it every day off and on line,5,male,"Frankfurt, Germany",2021-02-13,,
11054,so far so good way better than Spotify 😺,5,female,"Brisbane, Australia",2025-09-22,,
11055,this is good,5,male,"Ottawa, Canada",2023-11-01,,
11056,All the song there is awsome and there is no adds,5,male,"San Diego, United States",2022-09-11,,
11057,"LOVE SOUNDCLOUD. You can actually listen to what you would like without it being forced to shuffle. Also has quite a few ads but not as bad as other platforms. Also, I'm just glad I can listen to what I want without it just ""shuffling"" for me. 10000/10 recommend over any other music platform!",5,female,"Rio de Janeiro, Brazil",2025-03-01,,
11058,loove,5,male,"Copenhagen, Denmark",2020-08-18,,
11059,very good,5,male,"Tripoli, Libya",2021-12-16,,
11060,fire,5,female,"Gold Coast, Australia",2025-11-26,,
11061,Beautiful Beat hits,5,male,"Monterrey, Mexico",2023-02-06,,
11062,sounds master..,5,male,"Denver, United States",2024-04-19,,
11063,hot,5,male,"Accra, Ghana",2022-01-22,,
11064,Good,5,female,"Nadi, Fiji",2025-08-03,,
11065,🤒,5,female,"Brisbane, Australia",2025-09-27,,
11066,🤌👌,5,male,"Hamburg, Germany",2021-01-11,,
11067,it's Kool,5,male,"Nairobi, Kenya",2022-01-09,,
11068,very good,5,male,"Chennai, India",2021-06-03,,
11069,very god,5,male,"Rabat, Morocco",2022-02-01,,
11070,Ngl better then Spotify,5,male,"Singapore, Singapore",2021-06-13,,
11071,عظامه من الاخر 🔥🔥,5,male,"Durban, South Africa",2022-01-03,,
11072,parfaklt,5,male,"Seattle, United States",2023-06-05,,
11073,💯,5,male,"Pretoria, South Africa",2021-12-05,,
11074,amazing,5,female,"Guayaquil, Ecuador",2025-03-03,,
11075,very good music platform. love it.,5,male,"Austin, United States",2023-02-16,,
11076,nice,5,male,"Helsinki, Finland",2021-01-29,,
11077,Amazing,5,female,"Santiago, Chile",2025-03-23,,
11078,it's perfect,5,male,"Krakow, Poland",2021-01-16,,
11079,t9ppsp muamammaamam xo love la ma,5,male,"Cancun, Mexico",2023-01-04,,
11080,Works resilly good I really like it 5/5,5,male,"Vienna, Austria",2020-11-17,,
11081,awesome,5,male,"Paris, France",2020-10-04,,
11082,Lovin' makin' & sharin' tracks on here!!!,5,male,"Tel Aviv, Israel",2021-03-20,,
11083,Best app ever barely any ads love u soundcloud😎❤️,5,male,"Monterrey, Mexico",2023-01-09,,
11084,it's a great app!😘🥰,5,male,"Accra, Ghana",2022-05-31,,
11085,never let me down part from one too many adverts as there once was without pro and I do pay pro but when I go that odd month it drives me insane aha,5,male,"Guadalajara, Mexico",2022-10-04,,
11086,nice app,5,female,"Wellington, New Zealand",2025-11-18,,
11087,it's genuinely the best,5,female,"Perth, Australia",2025-11-21,,
11088,"The app is fantastic the music is great, they have all type of music and new type of music",5,female,"Bogotá, Colombia",2025-03-08,,
11089,"just one word, perfect",5,male,"New York, United States",2023-06-12,,
11090,Super app🫰,5,male,"Chennai, India",2021-04-10,,
11091,"My entire playlist deleted itself for no reason. Every song just wiped off, forever, I've contacted them, and all I can do is wait, but for right now, I've lost all my songs. When they fix this, if they can, I will change my review or just delete it, but I'm actually heartbroken that I've lost my playlist of all my favorite music. Edit: after about 2 weeks, they fixed it. I appreciate it very much and this makes my day.",5,male,"Phoenix, United States",2023-09-05,,
11092,Amezing app I love it features are nice👏,5,male,"Abu Dhabi, United Arab Emirates",2021-08-02,,
11093,"Best app, better than spotify!",5,male,"Lagos, Nigeria",2022-01-18,,
11094,better than spotify,5,male,"Jacksonville, United States",2023-01-18,,
11095,love it,5,male,"Mexico City, Mexico",2023-09-16,,
11096,✨🤍✨,5,male,"San Diego, United States",2023-12-08,,
11097,THIS IS BEST MUSIC APP EVER I LIKE SOUND QUALITY BETTER AND GOOD QUALITY MUSIC THANK YOU SOO MUCH,5,female,"Brisbane, Australia",2025-11-07,,
11098,😘😘😘😘,5,male,"Birmingham, United Kingdom",2021-01-14,,
11099,great i love you,5,male,"Calgary, Canada",2024-02-26,,
11100,bro this story stuff is so raw best site to let me drop thank you (≧▽≦),5,male,"San Francisco, United States",2023-01-12,,
11101,amazin,5,male,"Vancouver, Canada",2022-12-30,,
11102,"I really love this sound app, Even though there's a lot of remixes of songs and you can't listen to the song you wanted since it's not available in your country, it's a great sound app no ads no anything I love it...",5,male,"Guadalajara, Mexico",2023-12-16,,
11103,"My go-to for great music. I use Soundcloud to discover music I've never heard before. I've been using it more frequently because it's enjoyable. The track covers, the comments throughout each track, it's fun.",5,male,"Los Angeles, United States",2023-02-17,,
11104,Teena Calvert 🙌🏻🫶🏼🙌🏻 awesome 🎶🥳🎶❤️💯,5,female,"São Paulo, Brazil",2024-10-19,,
11105,👍👍👍,5,male,"Madrid, Spain",2020-11-03,,
11106,The Best,5,male,"San Francisco, United States",2022-08-16,,
11107,"Good, Simple, and just generally nice. there are a few quirks such as instability with the app but thats probably just my phone.",5,male,"Toronto, Canada",2023-02-16,,
11108,check out my new song THIS IS HOT,5,male,"Austin, United States",2024-04-16,,
11109,"top, nice,",5,female,"Quito, Ecuador",2025-01-11,,
11110,Excellent app,5,male,"New York, United States",2024-04-07,,
11111,#I like it,5,female,"Brasília, Brazil",2024-12-28,,
11112,The application keep shuting down by itself,5,male,"Calgary, Canada",2023-11-20,,
11113,Woody DaWiz NICE,5,male,"Cancun, Mexico",2024-05-08,,
11114,its best appe,5,female,"Santa Cruz, Bolivia",2024-11-15,,
11115,"Perfect for people that are broke like me, plus I can basically choose what style I prefer on my song. it's like our taste in women so many choices but then I got ads, that are them big girls that try to stop you but then there's the skip ads, it's basically my wingman if you really think abt it. there's the song u pick and then the ads pulls up but outta nowhere a miracle happens the skip ads/wingman comes to help me bag the baddie and bam it's a score so 5/5 for me what abt y'all.",5,female,"Wellington, New Zealand",2025-08-27,,
11116,Very good app,5,male,"Osaka, Japan",2021-03-08,,
11117,its really great,5,male,"New York, United States",2024-05-05,,
11118,besttt,5,male,"Austin, United States",2022-10-18,,
11119,Best app to listen to music,5,female,"Sydney, Australia",2025-06-24,,
11120,saves all songs wanted,5,male,"Oslo, Norway",2020-12-22,,
11121,"the place for music. for artists, for listeners. only slightly annoying commercials mostly. glhf.",5,male,"Harare, Zimbabwe",2022-02-14,,
11122,another great set well done buddy,5,female,"Queenstown, New Zealand",2025-06-24,,
11123,👍 good,5,male,"Chicago, United States",2022-07-14,,
11124,love it,5,male,"Cairo, Egypt",2022-02-21,,
11125,ibbey,5,male,"Tijuana, Mexico",2023-07-13,,
11126,good,5,male,"Singapore, Singapore",2021-06-09,,
11127,I just love it .....,5,male,"Houston, United States",2023-01-27,,
11128,❤️❤️❤️❤️,5,male,"Jakarta, Indonesia",2021-07-12,,
11129,love it,5,male,"Dallas, United States",2023-03-20,,
11130,Awesome application till now.,5,male,"Boston, United States",2023-02-01,,
11131,Great For NewComers,5,male,"Vancouver, Canada",2024-05-03,,
11132,Love 💗,5,male,"Boston, United States",2023-08-24,,
11133,GOOD,5,female,"Nadi, Fiji",2025-09-10,,
11134,its good,5,male,"Monterrey, Mexico",2023-11-08,,
11135,Exeptional App. Great work. 👌🏻,5,male,"Lahore, Pakistan",2021-07-31,,
11136,amazing❤️❤️,5,male,"Chicago, United States",2023-09-16,,
11137,Definitely better than Spotify,5,female,"Nadi, Fiji",2025-08-08,,
11138,everyday 🎶❤️,5,female,"Rio de Janeiro, Brazil",2025-03-22,,
11139,Good music,5,male,"Dar es Salaam, Tanzania",2022-06-30,,
11140,i love this. please don't change.,5,male,"Cape Town, South Africa",2022-06-29,,
11141,👍,5,female,"Córdoba, Argentina",2025-03-22,,
11142,it's awsome!,5,male,"Tijuana, Mexico",2023-01-08,,
11143,gud app 👍👍,5,male,"Chennai, India",2021-10-28,,
11144,amazing 🤩🔥,5,male,"Johannesburg, South Africa",2022-06-09,,
11145,loved it,5,female,"Córdoba, Argentina",2024-11-19,,
11146,great,5,female,"Montevideo, Uruguay",2024-12-11,,
11147,good job,5,male,"Philadelphia, United States",2023-07-07,,
11148,👍👍👍,5,male,"Harare, Zimbabwe",2022-05-05,,
11149,good,5,male,"Singapore, Singapore",2021-05-26,,
11150,🥰,5,female,"Brasília, Brazil",2024-11-29,,
11151,SoundCloud has saved me from so much xoxo Gavin 💋,5,female,"Santa Cruz, Bolivia",2025-01-05,,
11152,love it,5,male,"Houston, United States",2024-08-11,,
11153,"ive been using sound cloud for 6 years. great app, they seem to be decent at fixxing minor buggs that occur",5,female,"Wellington, New Zealand",2025-12-23,,
11154,very goooooood,5,male,"Accra, Ghana",2022-01-05,,
11155,I lic Sound Cloud,5,female,"Buenos Aires, Argentina",2024-11-11,,
11156,👍,5,male,"Guadalajara, Mexico",2023-04-14,,
11157,awesome,5,male,"Calgary, Canada",2023-11-26,,
11158,Good application 👍👍👍😃,5,male,"Budapest, Hungary",2020-07-18,,
11159,best music streaming app ever created 🔥❤,5,male,"Casablanca, Morocco",2021-11-01,,
11160,badass Tune,5,male,"Accra, Ghana",2022-03-02,,
11161,"No issues I can think of, buffering works very well and it can load a bunch of songs on queue for offline listening, love the app",5,male,"Calgary, Canada",2023-10-10,,
11162,Nice app,5,male,"Washington DC, United States",2023-04-01,,
11163,it's music,5,female,"Rio de Janeiro, Brazil",2025-02-18,,
11164,super sound,5,male,"Cancun, Mexico",2022-09-02,,
11165,awesome 👌,5,female,"Caracas, Venezuela",2025-04-05,,
11166,nice,5,male,"Karachi, Pakistan",2021-08-29,,
11167,عالیههه,5,male,"Mombasa, Kenya",2022-04-21,,
11168,shiko mino will come to join 🙅🏻‍♂️,5,male,"Harare, Zimbabwe",2022-04-26,,
11169,good!,5,male,"Seville, Spain",2020-08-31,,
11170,nice,5,male,"Dakar, Senegal",2022-02-13,,
11171,Good,5,male,"Houston, United States",2024-06-18,,
11172,ok,5,female,"Medellín, Colombia",2024-11-11,,
11173,👍 Great,5,male,"Stockholm, Sweden",2020-12-22,,
11174,MEan!!!,5,male,"Toronto, Canada",2023-10-04,,
11175,this is the Jam... Traffik Jam,5,male,"San Diego, United States",2022-11-18,,
11176,better than spotify,5,male,"New York, United States",2023-06-29,,
11177,ناقص بس يكون له timer يعمل closed لوحده,5,male,"Denver, United States",2023-08-17,,
11178,using since 11years still love it,5,male,"Jacksonville, United States",2022-12-20,,
11179,nice,5,male,"Ho Chi Minh City, Vietnam",2021-10-12,,
11180,great app for music artists,5,female,"Arequipa, Peru",2024-12-21,,
11181,nice not bad,5,male,"Mexico City, Mexico",2022-11-15,,
11182,Dope,5,female,"Gold Coast, Australia",2025-10-09,,
11183,"I ABSOLUTELY *LOVE* this app especially since I'm a big vkei fan. I literally used it nonstop in the summer of last year. I think the only problem is that last.fm isn't really officially supported but that's it, really.",5,male,"Houston, United States",2023-06-14,,
11184,awsome thank you,5,male,"Mexico City, Mexico",2024-05-22,,
11185,прекрасное приложение,5,male,"Phoenix, United States",2022-10-11,,
11186,nice platform 👍👍👍,5,female,"Córdoba, Argentina",2025-04-29,,
11187,nice,5,male,"Glasgow, United Kingdom",2020-12-17,,
11188,it is a good app to listen to music and u can browse through music 5/5,5,male,"Jakarta, Indonesia",2021-04-24,,
11189,fabulous,5,male,"San Antonio, United States",2024-01-06,,
11190,best app for unreleased songs,5,male,"Los Angeles, United States",2022-11-30,,
11191,Awesome 😎,5,female,"Auckland, New Zealand",2025-08-05,,
11192,Good,5,male,"Dublin, Ireland",2020-12-17,,
11193,🤌🏻,5,male,"Osaka, Japan",2021-10-25,,
11194,My other favorite where Music is My Medicine.,5,male,"Cancun, Mexico",2023-06-30,,
11195,Beautiful ❤️,5,male,"Philadelphia, United States",2023-01-28,,
11196,"little adds, good sound quality, beats Spotify by a long shot, almost every sound I searched up was avaliable. 9.5/10",5,male,"Tunis, Tunisia",2021-11-14,,
11197,good so far my friend,5,female,"Auckland, New Zealand",2025-12-11,,
11198,Spotify is trash this is better,5,male,"Jacksonville, United States",2023-03-26,,
11199,super,5,female,"Fortaleza, Brazil",2025-03-07,,
11200,i love SoundCloud. has all my favorite songs and always find good soundtracks.,5,male,"Rabat, Morocco",2022-01-30,,
11201,you have to be careful with the t know what time you get off work for you and get it done with your house and the only thing that is not the only thing you can say is it is that is in the,5,female,"Queenstown, New Zealand",2025-10-19,,
11202,Loudest music plus has Tom Platz screaming over 2000s rock songs. What more could you ask for?,5,female,"Bogotá, Colombia",2024-12-06,,
11203,I subscribe just so I could listen to that JJ styles .tripzipuno. such an arteeeest. artist extraordinaire and now I know as soon as a new track is dropped 😁👍,5,male,"Calgary, Canada",2024-03-05,,
11204,Amazing for your moments that you want to listen the music,5,male,"San Diego, United States",2023-05-02,,
11205,I love this app.,5,male,"Hong Kong, China",2021-07-30,,
11206,fabulous,5,male,"Birmingham, United Kingdom",2020-07-07,,
11207,very good 💯😊,5,male,"Montreal, Canada",2022-10-02,,
11208,❤️❤️❤️,5,male,"Ottawa, Canada",2023-12-10,,
11209,good 😊,5,male,"Guadalajara, Mexico",2023-03-05,,
11210,This app is amazing it helps alot and also fun.,5,male,"Tijuana, Mexico",2023-12-23,,
11211,Great for listening to so many types of music off the beaten track and of course for being able to put ones own music out there.,5,male,"Cape Town, South Africa",2022-01-17,,
11212,yoooo,5,male,"Hanoi, Vietnam",2021-07-07,,
11213,👍,5,male,"Jakarta, Indonesia",2021-08-10,,
11214,What an app sir ji !,5,female,"Medellín, Colombia",2024-10-30,,
11215,SoundCloud is my go to for all music I would be lost without my SoundCloud ♥️,5,male,"Guadalajara, Mexico",2023-05-02,,
11216,best,5,male,"Ottawa, Canada",2023-10-09,,
11217,nice app,5,male,"Mombasa, Kenya",2022-03-26,,
11218,good,5,male,"Mombasa, Kenya",2022-05-06,,
11219,best,5,female,"Valparaíso, Chile",2025-03-10,,
11220,nad bad,5,male,"San Francisco, United States",2024-05-09,,
11221,best song app ever,5,male,"Bangkok, Thailand",2021-04-11,,
11222,Bafethu!?!? thathata lento,5,male,"Chicago, United States",2022-11-21,,
11223,good,5,male,"Guadalajara, Mexico",2024-05-22,,
11224,THIS APP IS THE BEST,5,male,"Algiers, Algeria",2022-05-25,,
11225,"Such a great app for music if your broke or just looking to listen to music in the background will playing, reading, or drewing on your phone. You can skip all the songs you don't want to listen to and so much. I would 100% recommend it if your getting fed up with other apps free programs. I just love using this app while I drew in the background",5,female,"Córdoba, Argentina",2025-03-10,,
